category,subcategory,name,sku,price,old_price,discount,rating,reviews,parsed_date,product_url
Кольца,Мужские кольца,"Серебряная печатка с агатом, эмалью и фианитами",9002211,4 995 ₽,19 980 ₽,−75%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/9002211
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантом и черными бриллиантами,1712962,20 894 ₽,75 980 ₽,−73%,5,8,2025-08-29,https://www.585zolotoy.ru/catalog/products/1712962
Кольца,Кольца из красного золота,Золотое кольцо с имитацией кварца и фианитами,1835004,23 094 ₽,83 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1835004
Кольца,Мужские кольца,Серебряная печатка с фианитами,1594810,3 995 ₽,15 980 ₽,−75%,5,17,2025-08-29,https://www.585zolotoy.ru/catalog/products/1594810
Кольца,Кольца из красного золота,Золотое кольцо с фианитом,1648137,15 125 ₽,60 500 ₽,−75%,5,8,2025-08-29,https://www.585zolotoy.ru/catalog/products/1648137
Кольца,Кольца из красного золота,Золотое кольцо,1709752,26 526 ₽,96 450 ₽,−72%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1709752
Кольца,Женские кольца,Серебряное кольцо с фианитами,1115400,645 ₽,2 580 ₽,−75%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/1115400
Религия,Вырица,Серебряное кольцо «Спаси и сохрани»,1355814,1 435 ₽,6 380 ₽,−78%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1355814
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантом,1171051,11 470 ₽,50 980 ₽,−78%,5,9,2025-08-29,https://www.585zolotoy.ru/catalog/products/1171051
Кольца,Широкие кольца,Серебряное кольцо с наношпинелью,2988482,,,,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/2988482
Кольца,Кольца из красного золота,Золотое кольцо,2010112,17 980 ₽,71 920 ₽,−75%,5,14,2025-08-29,https://www.585zolotoy.ru/catalog/products/2010112
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1930405,27 495 ₽,109 980 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1930405
Кольца,Женские кольца,"Серебряное кольцо со шпинелью, рубинами выращенными и фианитами",9003114,2 495 ₽,9 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/9003114
Кольца,Мужские кольца,Серебряная печатка с агатом и фианитами,9002210,4 995 ₽,19 980 ₽,−75%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/9002210
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,8377474,18 495 ₽,73 980 ₽,−75%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/8377474
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1257996,23 845 ₽,105 980 ₽,−78%,5,4,2025-08-29,https://www.585zolotoy.ru/catalog/products/1257996
Кольца,Кольца из красного золота,Золотое кольцо с  бриллиантами,1213881,17 995 ₽,71 980 ₽,−75%,5,5,2025-08-29,https://www.585zolotoy.ru/catalog/products/1213881
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с бриллиантами,1627532,240 995 ₽,963 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1627532
Кольца,Кольца из красного золота,Золотое кольцо с имитацией кварца,1014740,11 371 ₽,64 980 ₽,−83%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1014740
Кольца,Мужские кольца,Золотое обручальное кольцо,2021584,18 788 ₽,68 320 ₽,−72%,5,5,2025-08-29,https://www.585zolotoy.ru/catalog/products/2021584
Кольца,Кольца из красного золота,Золотое кольцо с топазом London и фианитами,1027702,20 245 ₽,89 980 ₽,−78%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1027702
Кольца,Женские кольца,Золотое кольцо с бриллиантами,1722587,13 744 ₽,49 980 ₽,−73%,5,4,2025-08-29,https://www.585zolotoy.ru/catalog/products/1722587
Кольца,Кольца из красного золота,Золотое кольцо с рубинами выращенными и бриллиантами,1402069,21 995 ₽,87 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1402069
Кольца,Женские кольца,Серебряное кольцо с фианитами,1102317,545 ₽,2 180 ₽,−75%,5,13,2025-08-29,https://www.585zolotoy.ru/catalog/products/1102317
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,9000650,13 178 ₽,47 920 ₽,−72%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/9000650
Кольца,Женские кольца,Золотое кольцо с  бриллиантами,1051846,27 495 ₽,109 980 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1051846
Кольца,Широкие кольца,Золотое кольцо с рубинами и бриллиантами,4459536,79 796 ₽,455 980 ₽,−83%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/4459536
Кольца,Мужские кольца,Золотая печатка с изумрудом выращенным и бриллиантами,1791045,35 995 ₽,159 980 ₽,−78%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1791045
Кольца,Кольца из красного золота,Золотое кольцо с топазом Swiss и фианитами,1597807,25 294 ₽,91 980 ₽,−73%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1597807
Тренды ювелирных украшений,Стильное серебро,Серебряное кольцо с фианитами,9000765,995 ₽,3 980 ₽,−75%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/9000765
Кольца,Мужские кольца,Золотое обручальное кольцо,7859718,20 220 ₽,40 440 ₽,−50%,5,6,2025-08-29,https://www.585zolotoy.ru/catalog/products/7859718
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1054260,8 105 ₽,32 420 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1054260
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,3495580,15 264 ₽,67 830 ₽,−77%,5,4,2025-08-29,https://www.585zolotoy.ru/catalog/products/3495580
Кольца,Кольца из красного золота,Золотое кольцо с гранатом и фианитами,1874383,17 044 ₽,61 980 ₽,−73%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1874383
Кольца,Кольца из красного золота,Золотое кольцо с аметрином выращенным и фианитами,9003083,25 294 ₽,91 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/9003083
Кольца,Женские кольца,Серебряное кольцо с фианитами,9002017,3 844 ₽,13 980 ₽,−73%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/9002017
Кольца,Мужские кольца,Золотое обручальное кольцо,7184286,27 830 ₽,55 650 ₽,−50%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/7184286
Кольца,Кольца из красного золота,Золотое кольцо с фианитом,7077955,8 620 ₽,34 480 ₽,−75%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/7077955
Кольца,Кольца из красного золота,Золотое кольцо с кварцем выращенным и фианитами,1089432,13 995 ₽,55 980 ₽,−75%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/1089432
Тренды ювелирных украшений,С крупной вставкой,Золотое кольцо с изумрудом выращенным и бриллиантами,1483450,27 219 ₽,98 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1483450
Кольца,Кольца из красного золота,Золотое кольцо с  бриллиантами,1039836,15 995 ₽,63 980 ₽,−75%,5,6,2025-08-29,https://www.585zolotoy.ru/catalog/products/1039836
Кольца,Кольца из красного золота,Золотое кольцо с рубином выращенным и бриллиантами,1728037,23 995 ₽,95 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1728037
Кольца,Женские кольца,Серебряное кольцо с фианитами,9002016,1 995 ₽,7 980 ₽,−75%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/9002016
Кольца,Женские кольца,Золотое кольцо с бриллиантами,1275682,,,,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1275682
